4,2,0.57066,3,-1.7482,
4,2,0.2644,2,8.75408,
4,2,0.073007,2,0.03283715,
4,2,0.19977,2,10.64476,
4,2,0.31834,2,-2.712944,
4,2,0.2749,2,-3.766563,
4,2,0.34807,2,13.85451,
4,2,0.53806,3,-0.2559166,
4,2,0.72562,3,-0.2329388,
4,2,0.71111,3,8.159024,
4,2,0.69059,3,-3.2287,
4,2,0.80911,3,-3.537777,
4,2,0.8688,3,-0.9704811,
4,2,0.65,3,10.28363,
4,2,0.40153,3,-3.598436,
4,2,-7.7716e-16,2,2.318113,
4,2,-7.7716e-16,2,1.37456,
4,2,0.25572,2,-19.30122,
4,2,0.31651,2,-2.414265,
4,2,0.4049,3,-9.857691,
4,2,0.54179,3,4.673142,
4,2,0.62203,3,6.587269,
4,2,0.42154,3,-1.37816,
4,2,0.45938,3,-14.94014,
4,2,0.32547,2,-7.771645,
4,2,0.2946,2,-6.479972,
4,2,0.5358,3,-4.729018,
4,2,0.7742,3,-3.189203,
4,2,1.016,3,2.560091,
4,2,0.79191,3,-4.238615,
4,2,0.7519,3,8.761428,
4,2,0.82142,3,-12.74,
4,2,0.98414,3,-14.21055,
4,2,0.53059,3,5.69463,
4,2,0.63729,3,-6.606042,
4,2,0.56473,3,3.203615,
4,2,0.43045,3,-11.78847,
4,2,0.099689,2,1.9544,
4,2,0.099689,2,-3.321631,
4,2,0.00034583,2,-3.593496,
4,2,0.14286,2,5.043224,
4,2,0.29822,2,0.1761563,
4,2,0.49414,3,-1.589399,
4,2,0.44259,3,-3.610659,
4,2,0.70451,3,-13.66328,
4,2,1.0295,3,3.111972,
4,2,1.377,1,-0.1336432,
4,2,1.377,1,9.263963,
4,2,1.4675,1,-6.689997,
4,2,1.3486,1,2.957061,
4,2,1.4429,1,5.789656,
4,2,1.5678,1,1.492917,
4,2,0.95127,3,-4.440311,
4,2,1.0256,3,-4.139595,
4,2,0.96559,3,-7.414621,
4,2,0.97056,3,-6.438843,
4,2,0.74398,3,-6.225545,
4,2,0.53589,3,-9.042518,
4,2,0.41454,3,5.383935,
4,2,0.41454,3,10.76232,
4,2,0.035002,2,-4.762626,
4,2,0.056724,2,-0.8173338,
4,2,0.22979,2,-1.900274,
4,2,0.18521,2,-12.27617,
4,2,0.047149,2,-0.2063377,
4,2,0.35549,2,12.07275,
4,2,0.35549,2,10.93316,
4,2,0.70703,3,-4.306656,
4,2,0.9138,3,-14.36791,
4,2,0.9138,3,16.58831,
4,2,0.9138,3,-6.908316,
4,2,0.6593,3,-13.85071,
4,2,0.94238,3,3.699931,
4,2,1.2505,3,2.280348,
4,2,1.0072,3,-2.511776,
4,2,1.0457,3,-13.07193,
4,2,0.58113,3,-9.959145,
4,2,0.58113,3,5.359459,
4,2,0.15589,2,4.969953,
4,2,0.058681,2,6.087661,
4,2,0.18133,2,2.815597,
4,2,0.4134,3,7.36581,
4,2,0.47385,3,9.616645,
4,2,0.68617,3,1.361525,
4,2,0.82701,3,-14.7675,
4,2,0.93548,3,-5.890672,
4,2,0.93548,3,15.56163,
4,2,1.0013,3,-9.962729,
4,2,1.0013,3,-0.2255305,
4,2,0.5923,3,5.811152,
4,2,0.50076,3,9.444072,
4,2,0.55558,3,6.720759,
4,2,0.35358,2,-0.3899969,
4,2,0.33416,2,4.767849,
4,2,0.34487,2,10.59116,
4,2,0.56117,3,-0.7970383,
4,2,0.56117,3,-5.909788,
4,2,0.67611,3,0.719022,
4,2,0.41761,3,-12.51322,
4,2,0.054723,2,3.394547,
4,2,0.34995,2,4.580843,
4,2,0.0011486,2,-8.086392,
4,2,0.017479,2,-1.564295,
4,2,0.017479,2,-7.987658,
4,2,0.22107,2,-1.546623,
4,2,0.22107,2,4.713946,
4,2,0.22107,2,5.142408,
4,2,0.3353,2,0.9264997,
4,2,0.57416,3,2.886948,
4,2,0.34457,2,-10.59733,
4,2,0.22789,2,-1.607096,
4,2,0.10997,2,-2.646405,
4,2,0.1768,2,-4.532428,
4,2,0.53657,3,1.125097,
4,2,1.8304,1,6.170928,
4,2,1.8304,1,2.600798,
4,2,1.497,1,-0.1811823,
4,2,1.4439,1,12.97138,
4,2,1.815,1,-2.60717,
4,2,0.9513,3,-2.725903,
4,2,0.89841,3,-4.754604,
4,2,1.0041,3,6.044325,
4,2,0.61145,3,3.566179,
4,2,0.80731,3,-12.75045,
4,2,0.5081,3,2.401198,
4,2,0.41057,3,14.05824,
4,2,0.48465,3,-5.569402,
4,2,0.68527,3,-4.828374,
4,2,0.60299,3,-4.750282,
4,2,0.56268,3,-7.859945,
4,2,0.47432,3,-6.000957,
4,2,0.30979,2,-3.215568,
4,2,0.13906,2,-5.06846,
4,2,0.35793,2,-3.026452,
4,2,0.58861,3,-3.824781,
4,2,0.78674,3,-2.401275,
4,2,0.66977,3,-5.462416,
4,2,0.36837,3,-2.738051,
4,2,0.53738,3,-7.423278,
4,2,0.55728,3,-10.94017,
4,2,0.54958,3,-0.7617987,
4,2,0.67113,3,13.97974,
4,2,0.75969,3,9.43312,
4,2,0.75015,3,3.953689,
4,2,0.67907,3,-1.833326,
4,2,0.62134,3,6.860315,
4,2,0.5391,3,3.999427,
4,2,0.19453,2,-4.282578,
4,2,-7.7716e-16,2,-4.462161,
4,2,0.12458,2,1.133068,
4,2,0.12458,2,3.803493,
4,2,0.33297,2,5.983761,
4,2,0.50118,3,-2.741255,
4,2,0.85197,3,-3.153781,
4,2,0.91672,3,7.344639,
4,2,0.91672,3,-9.291843,
4,2,1.0322,3,-17.43228,
4,2,0.73305,3,-6.019458,
4,2,1.0655,3,8.114551,
4,2,0.9523,3,6.361571,
4,2,0.93172,3,-3.472511,
4,2,0.846,3,1.439531,
4,2,0.75716,3,-4.566468,
4,2,0.23045,2,13.47693,
4,2,0.21335,2,3.639785,
4,2,0.071089,2,-8.651848,
4,2,0.034081,2,-7.255802,
4,2,0.44315,3,-7.327857,
4,2,1.0311,3,10.57788,
4,2,1.399,1,4.19674,
4,2,1.2665,3,-19.07806,
4,2,0.86619,3,3.420585,
4,2,0.69215,3,-10.01369,
4,2,0.31735,2,-6.149948,
4,2,0.47438,3,-7.447023,
4,2,0.47438,3,4.12762,
4,2,0.50034,3,-0.5983646,
4,2,0.50034,3,-10.04388,
4,2,0.37498,3,6.739712,
4,2,0.39486,3,4.438574,
4,2,0.40727,3,-2.63494,
4,2,0.98065,3,-5.845216,
4,2,0.92809,3,-2.014124,
4,2,0.9587,3,-1.420687,
4,2,0.84475,3,-3.127032,
4,2,0.91488,3,-5.728086,
4,2,1.1335,3,-0.3960938,
4,2,1.0876,3,-10.98748,
4,2,1.4689,1,-7.269904,
4,2,1.0018,3,-1.364868,
4,2,0.90435,3,5.92502,
4,2,0.99676,3,-3.18516,
4,2,0.74575,3,6.281436,
4,2,0.74575,3,2.19416,
4,2,1.1347,3,1.916767,
4,2,1.131,3,2.4063,
4,2,1.1947,3,-0.8939619,
4,2,1.2799,3,-3.900969,
4,2,1.5697,1,4.764328,
4,2,1.5697,1,3.71224,
4,2,0.8958,3,3.235103,
4,2,0.78612,3,-4.897928,
4,2,0.76326,3,5.76329,
4,2,0.38434,3,0.9202422,
4,2,0.38434,3,-0.9901364,
4,2,0.6562,3,1.537809,
4,2,0.015776,2,-0.2851517,
4,2,0.5343,3,7.386585,
4,2,0.5343,3,10.51006,
4,2,0.98524,3,3.501391,
4,2,0.98524,3,-4.402673,
4,2,0.98524,3,3.885367,
4,2,1.548,1,18.73495,
4,2,1.3432,1,-11.24933,
4,2,1.3432,1,-3.948671,
4,2,1.2726,3,-5.6714,
4,2,0.90623,3,-4.958507,
4,2,1.0849,3,-7.672954,
4,2,1.0849,3,0.7656183,
4,2,0.56389,3,-6.437932,
4,2,0.56389,3,13.58694,
4,2,0.58547,3,7.153337,
4,2,0.079555,2,11.29506,
4,2,0.079555,2,-0.655262,
4,2,0.41935,3,6.228284,
4,2,0.41935,3,-1.54133,
4,2,0.47866,3,-12.23201,
4,2,0.28042,2,10.54023,
4,2,0.35159,2,4.024298,
4,2,0.46398,3,-5.628325,
4,2,0.6674,3,5.209335,
4,2,0.39853,3,-5.47908,
4,2,0.70433,3,-2.167325,
4,2,0.70433,3,1.704583,
4,2,1.0168,3,-3.461308,
4,2,1.269,3,-1.111588,
4,2,1.269,3,0.8411,
4,2,1.1592,3,-2.121867,
4,2,1.2634,3,-3.725181,
4,2,1.1773,3,-4.801046,
4,2,1.2751,3,4.26618,
4,2,1.2746,3,-5.016422,
4,2,1.5566,1,-7.400908,
4,2,1.5566,1,-3.766063,
4,2,1.4766,1,10.23743,
4,2,0.98967,3,-6.461668,
4,2,0.78962,3,4.467275,
4,2,0.89566,3,-0.2021652,
4,2,1.1485,3,-2.147779,
4,2,0.83369,3,-0.8307614,
4,2,0.15306,2,-6.275633,
4,2,0.15306,2,1.891594,
4,2,0.095175,2,4.213072,
4,2,0.30016,2,-15.57655,
4,2,0.30016,2,8.860721,
4,2,0.68001,3,-0.7319198,
4,2,0.68001,3,11.80679,
4,2,0.95525,3,-9.536176,
4,2,0.69572,3,5.71447,
4,2,1.1297,3,3.240704,
4,2,1.045,3,17.67962,
4,2,1.5397,1,7.131484,
4,2,1.3021,1,13.347,
4,2,1.3021,1,-14.17521,
4,2,2.1394,1,-4.833038,
4,2,2.3332,1,3.356832,
4,2,2.518,1,10.56595,
4,2,1.0299,3,-7.627822,
4,2,1.1128,3,-8.455906,
4,2,0.9939,3,1.235843,
4,2,0.48651,3,3.20595,
4,2,0.48031,3,10.55136,
4,2,0.30763,2,10.08388,
4,2,0.65842,3,-3.109939,
4,2,0.90698,3,-2.023354,
4,2,1.2919,3,-3.750096,
4,2,1.2274,3,-8.149891,
4,2,1.2756,3,0.9561126,
4,2,1.0737,3,15.38083,
4,2,0.45366,3,4.42681,
4,2,0.23305,2,-2.627755,
4,2,0.57344,3,9.002079,
4,2,0.63013,3,-3.504723,
4,2,0.46048,3,-4.883931,
4,2,0.30334,2,1.629779,
4,2,0.42544,3,-2.847035,
4,2,0.73418,3,-16.76895,
4,2,0.97081,3,-15.36862,
4,2,1.5158,1,3.057178,
4,2,1.6173,1,-0.8369493,
4,2,1.6688,1,-8.587926,
4,2,1.3268,1,-4.876775,
4,2,1.3268,1,-4.772227,
4,2,1.7294,1,-1.962685,
4,2,0.66701,3,11.83005,
4,2,0.44799,3,-3.937668,
4,2,0.15854,2,-10.31343,
4,2,0.42801,3,0.7214162,
4,2,0.71135,3,-3.97238,
4,2,0.87156,3,-0.6512671,
4,2,1.4219,1,3.043566,
4,2,1.4219,1,-9.4434,
4,2,1.4688,1,-6.090786,
4,2,0.9944,3,0.5333886,
4,2,0.69426,3,3.786865,
4,2,0.59682,3,12.396,
4,2,0.59682,3,5.243469,
4,2,0.85758,3,-17.67952,
4,2,0.70186,3,7.334992,
4,2,0.74471,3,2.360545,
4,2,0.75922,3,1.773595,
4,2,0.92784,3,-3.285025,
4,2,1.4421,1,3.418961,
4,2,1.4421,1,-5.56527,
4,2,1.4694,1,-5.634478,
4,2,1.042,3,7.607603,
4,2,0.9975,3,0.5165904,
4,2,1.0829,3,-15.53316,
4,2,0.58873,3,-10.35019,
4,2,0.695,3,-20.22587,
4,2,0.78466,3,-6.266832,
4,2,0.43733,3,4.399565,
4,2,0.38057,3,-6.391662,
4,2,0.59092,3,-8.711761,
4,2,0.76679,3,-4.501313,
4,2,0.68983,3,-11.59529,
4,2,0.68983,3,8.179176,
4,2,0.66663,3,-8.885529,
4,2,0.20073,2,1.637229,
4,2,0.015594,2,-0.5370041,
4,2,0.62506,3,-7.875463,
4,2,1.1909,3,6.089653,
4,2,1.1909,3,7.77894,
4,2,0.738,3,14.31225,
4,2,0.87219,3,-5.065962,
4,2,0.95251,3,-3.748815,
4,2,0.9069,3,1.765346,
4,2,0.8354,3,19.76354,
4,2,0.80254,3,0.8317857,
4,2,0.64828,3,-1.458658,
4,2,0.81325,3,-0.5735734,
4,2,1.1455,3,-5.902601,
4,2,0.93125,3,4.785669,
4,2,0.99827,3,4.547593,
4,2,0.82865,3,-6.067541,
4,2,1.2913,3,-4.659326,
4,2,1.2913,3,2.200861,
4,2,1.3745,1,-5.319601,
4,2,0.98788,3,8.532047,
4,2,1.041,3,7.770905,
4,2,0.77922,3,-0.8580443,
4,2,0.60886,3,-3.645369,
4,2,0.50167,3,-1.051437,
4,2,0.50167,3,6.023114,
4,2,0.50167,3,-0.1119957,
4,2,0.64517,3,-7.298206,
4,2,0.50755,3,5.243808,
4,2,0.51146,3,-5.838074,
4,2,0.75778,3,-2.167037,
4,2,0.97302,3,3.660815,
4,2,0.47729,3,8.706338,
4,2,0.56911,3,1.876117,
4,2,0.7388,3,-7.434883,
4,2,0.4502,3,0.06964791,
4,2,0.73013,3,0.8452137,
4,2,0.37399,3,-4.905283,
4,2,0.19177,2,-8.633718,
4,2,0.19177,2,-9.402341,
4,2,0.22866,2,-8.528828,
4,2,0.031582,2,6.919861,
4,2,0.19812,2,11.48188,
4,2,0.19812,2,2.394939,
4,2,0.19812,2,-2.641258,
4,2,0.19812,2,5.090433,
4,2,0.19812,2,-1.483858,
4,2,0.27549,2,0.376853,
4,2,0.45849,3,3.30838,
4,2,0.26126,2,3.212873,
4,2,0.23918,2,2.817293,
4,2,0.040048,2,5.158907,
4,2,0.40356,3,4.528152,
4,2,0.52576,3,2.677465,
4,2,0.61218,3,-3.117574,
4,2,0.47636,3,17.0749,
4,2,0.36593,2,1.746049,
4,2,0.57946,3,-11.56391,
4,2,0.57946,3,-2.700434,
4,2,0.4331,3,-3.778322,
4,2,0.26602,2,0.5752056,
4,2,0.20255,2,-3.926399,
4,2,0.016649,2,-4.334271,
4,2,0.016649,2,-0.644792,
4,2,0.33693,2,-6.830738,
4,2,0.33138,2,-9.641562,
4,2,0.4667,3,-1.756734,
4,2,0.47923,3,5.876532,
4,2,0.75596,3,-2.996744,
4,2,1.3493,1,-5.331488,
4,2,1.0439,3,2.702159,
4,2,0.91637,3,-5.625593,
4,2,0.53847,3,-2.443466,
4,2,0.53847,3,4.407711,
4,2,0.19505,2,-3.503213,
4,2,0.04353,2,-5.718367,
4,2,0.089831,2,15.57507,
4,2,0.53318,3,1.284446,
4,2,0.4704,3,4.150073,
4,2,1.1103,3,-9.737131,
4,2,1.1103,3,0.7030396,
4,2,1.6426,1,2.486659,
4,2,1.6426,1,-8.484607,
4,2,1.255,3,-2.696332,
4,2,1.2748,3,-2.911579,
4,2,2.2934,1,0.4172008,
4,2,2.2934,1,7.50652,
4,2,2.1738,1,6.291851,
4,2,2.4113,1,-11.57517,
4,2,2.49,1,0.5177023,
4,2,2.49,1,-6.173548,
4,2,1.0012,3,-2.914151,
4,2,0.23063,2,5.03381,
4,2,0.32066,2,3.395706,
4,2,0.25959,2,3.042137,
4,2,0.25959,2,-0.8900776,
4,2,0.40639,3,18.55561,
4,2,0.35141,2,1.589469,
4,2,0.16408,2,-0.3590431,
4,2,0.022451,2,-2.413771,
4,2,-2.2204e-15,2,8.758697,
4,2,0.061462,2,-12.65233,
4,2,0.33657,2,6.963801,
4,2,0.55499,3,4.406065,
4,2,0.56054,3,2.941551,
4,2,0.56054,3,5.057437,
4,2,0.62874,3,3.142682,
4,2,0.75832,3,6.525469,
4,2,0.67534,3,9.753943,
4,2,1.1001,3,-6.951738,
4,2,1.3695,1,4.944945,
4,2,1.5086,1,-0.4009012,
4,2,1.3666,1,-5.634069,
4,2,1.3974,1,15.74269,
4,2,1.5901,1,-17.72289,
4,2,0.76046,3,-1.274709,
4,2,0.75181,3,-0.7289768,
4,2,0.67064,3,14.17992,
4,2,0.65619,3,9.247033,
4,2,0.58086,3,-10.23534,
4,2,0.47623,3,-3.449223,
4,2,0.37006,3,13.17388,
4,2,0.36212,2,5.42975,
4,2,0.47683,3,0.4749808,
4,2,0.88459,3,1.795356,
4,2,0.55203,3,-3.084876,
4,2,0.63019,3,-7.933591,
4,2,0.43885,3,-2.546926,
4,2,0.17853,2,7.193582,
4,2,0.39815,3,-13.33876,
4,2,0.38118,3,1.945128,
4,2,0.1972,2,-7.964687,
4,2,-2.4425e-15,2,3.518816,
4,2,0.18453,2,-6.171353,
4,2,0.43209,3,-4.086773,
4,2,0.46049,3,6.844284,
4,2,0.40022,3,5.262443,
4,2,0.5276,3,4.981907,
4,2,0.74271,3,20.61454,
4,2,0.74271,3,3.133271,
4,2,0.59619,3,-4.584946,
4,2,0.9712,3,-4.141514,
4,2,1.2474,3,-6.391363,
4,2,1.1347,3,-2.562873,
4,2,1.2947,1,7.443209,
4,2,1.5206,1,1.483136,
4,2,1.4138,1,10.22071,
4,2,1.6955,1,-1.218441,
4,2,1.4024,1,0.2549527,
4,2,1.3794,1,1.278876,
4,2,1.1645,3,0.08429644,
4,2,1.0849,3,-16.13947,
4,2,1.0698,3,-0.9571052,
4,2,1.048,3,-3.302277,
4,2,1.2461,3,1.816594,
4,2,1.1816,3,5.233405,
4,2,0.73482,3,-4.621854,
4,2,0.78704,3,4.634749,
4,2,0.91716,3,3.046404,
4,2,0.78351,3,4.294726,
4,2,0.63521,3,6.020435,
4,2,0.65626,3,-4.304014,
4,2,0.82992,3,-2.941006,
4,2,1.1877,3,1.951174,
4,2,0.91165,3,-8.409451,
4,2,0.91165,3,5.61781,
4,2,0.94467,3,-9.371562,
4,2,0.94467,3,-12.04561,
4,2,0.94467,3,8.311044,
4,2,1.1246,3,-11.70766,
4,2,1.1498,3,-0.8588545,
4,2,0.92386,3,6.056276,
4,2,1.02,3,-9.07867,
4,2,0.99717,3,4.207006,
4,2,0.9554,3,-4.92719,
4,2,0.66695,3,2.234737,
4,2,0.49346,3,-5.937999,
4,2,0.99105,3,7.165748,
4,2,1.0262,3,1.087548,
4,2,1.2238,3,1.037665,
4,2,1.3448,1,4.150979,
4,2,1.1074,3,9.326048,
4,2,1.4133,1,7.672756,
4,2,1.1051,3,-7.746945,
4,2,1.2312,3,-3.846543,
4,2,1.1023,3,3.645252,
4,2,0.89341,3,6.682827,
4,2,0.99976,3,-3.449718,
4,2,0.73565,3,5.600187,
4,2,0.99396,3,2.846604,
4,2,0.93728,3,2.599388,
4,2,1.1694,3,-0.0107108,
4,2,1.3228,1,-8.0793,
4,2,1.6389,1,5.721643,
4,2,1.6636,1,-6.349792,
4,2,1.1217,3,-7.15045,
4,2,1.1217,3,-11.77425,
4,2,1.1217,3,1.038571,
4,2,0.86892,3,13.51146,
4,2,0.65803,3,-1.071872,
4,2,0.65803,3,-7.478275,
4,2,0.56991,3,0.8316113,
4,2,0.56991,3,0.5569984,
4,2,0.5034,3,2.943112,
4,2,0.32528,2,-0.3098024,
4,2,0.56227,3,2.657051,
4,2,0.67333,3,-2.620045,
4,2,0.67781,3,12.14655,
4,2,0.8569,3,4.953594,
4,2,0.9154,3,-2.799646,
4,2,1.0078,3,-7.478977,
4,2,1.3566,1,-6.327881,
4,2,1.9644,1,-2.659865,
4,2,2.034,1,-1.036709,
4,2,2.0437,1,7.326525,
4,2,1.8333,1,3.071187,
4,2,1.412,1,-10.65643,
4,2,0.79371,3,-10.90372,
4,2,0.68428,3,5.968223,
4,2,0.90967,3,-13.08872,
4,2,1.1361,3,1.22614,
4,2,1.1361,3,0.7822347,
4,2,0.9153,3,9.474534,
4,2,1.085,3,-6.076726,
4,2,0.7109,3,-0.1710647,
4,2,0.52774,3,-6.868303,
4,2,0.51174,3,-1.01358,
4,2,0.65866,3,0.1536449,
4,2,0.77828,3,-2.252234,
4,2,0.8191,3,5.135361,
4,2,0.93098,3,-6.29044,
4,2,1.1425,3,6.738593,
4,2,1.6663,1,-15.82964,
4,2,1.6988,1,-3.699402,
4,2,1.6988,1,-2.288457,
4,2,0.88822,3,-7.119418,
4,2,0.67068,3,-12.31968,
4,2,0.33888,2,-8.272363,
4,2,0.60343,3,2.035243,
4,2,0.56901,3,-18.56745,
4,2,0.49491,3,-10.29568,
4,2,0.49491,3,6.310668,
4,2,0.0067623,2,0.3172732,
4,2,0.15551,2,16.34149,
4,2,0.16007,2,-2.525903,
4,2,0.32427,2,-1.8327,
4,2,0.3798,3,-2.768107,
4,2,0.69796,3,7.756775,
4,2,0.51336,3,-15.64657,
4,2,0.33297,2,22.64665,
4,2,0.039717,2,-3.448827,
4,2,0.2366,2,-1.563368,
4,2,0.37953,3,-6.964517,
4,2,0.56184,3,2.459582,
4,2,0.44401,3,-2.166453,
4,2,0.44401,3,-10.91315,
4,2,0.50647,3,4.134093,
4,2,0.49119,3,-4.408961,
4,2,0.38846,3,-6.713989,
4,2,0.38846,3,-4.634073,
4,2,0.38846,3,-4.390606,
4,2,0.34067,2,0.9640134,
4,2,0.1561,2,0.3261633,
4,2,0.18037,2,-7.9314,
4,2,0.32386,2,4.792776,
4,2,0.32386,2,3.415748,
4,2,0.84697,3,-4.551105,
4,2,0.8108,3,-2.040803,
4,2,0.49901,3,-6.439312,
4,2,0.49901,3,1.382771,
4,2,0.66346,3,-3.392603,
4,2,0.77203,3,-6.480436,
4,2,1.1215,3,-9.955173,
4,2,1.1215,3,5.956759,
4,2,1.247,3,7.621372,
4,2,1.3549,1,-3.175061,
4,2,1.3549,1,-4.467826,
4,2,0.77745,3,2.860289,
4,2,0.34644,2,-1.053192,
4,2,0.46464,3,4.517211,
4,2,0.44874,3,-8.850024,
4,2,0.44874,3,0.8259654,
4,2,0.4015,3,1.944502,
4,2,0.31381,2,-6.832203,
4,2,0.30716,2,3.968926,
4,2,0.64938,3,6.140728,
4,2,0.88723,3,-15.51603,
4,2,0.93154,3,13.78982,
4,2,0.68504,3,-5.330217,
4,2,0.67732,3,-6.754126,
4,2,0.62437,3,-0.6090078,
4,2,0.6289,3,0.9697282,
4,2,0.88746,3,10.2352,
4,2,0.32634,2,7.334821,
4,2,0.6859,3,14.56831,
4,2,0.9535,3,0.39228,
4,2,0.9535,3,-0.2492647,
4,2,1.0332,3,0.7364684,
4,2,1.0622,3,-0.5956405,
4,2,1.771,1,4.641722,
4,2,2.2183,1,-2.690507,
4,2,2.5092,1,9.023923,
4,2,2.6326,1,2.233012,
4,2,2.8305,1,5.993996,
4,2,2.9125,1,-2.596914,
4,2,3.0428,1,8.530865,
4,2,3.0428,1,1.271461,
4,2,3.0428,1,-4.4462,
4,2,3.0428,1,-0.6222252,
4,2,3.0428,1,-7.34041,
4,2,3.0428,1,-2.041671,
4,2,3.0614,1,6.455893,
4,2,3.0614,1,-6.895157,
4,2,3.6296,1,8.977559,
4,2,0.6452,3,-11.01492,
4,2,0.6452,3,12.32779,
4,2,1.0773,3,5.522069,
4,2,0.81554,3,-12.62121,
4,2,0.63217,3,-5.369364,
4,2,0.78974,3,7.701416,
4,2,0.43368,3,-1.134913,
4,2,0.43368,3,-1.119711,
4,2,0.58513,3,-18.53686,
4,2,0.84403,3,7.172991,
4,2,0.69982,3,-3.969047,
4,2,0.6907,3,8.035489,
4,2,0.83134,3,9.447704,
4,2,0.56614,3,6.36953,
4,2,0.86142,3,-5.336903,
4,2,0.86142,3,0.9655797,
4,2,0.74058,3,-0.3123549,
4,2,0.69987,3,1.772053,
4,2,0.32268,2,4.593312,
4,2,0.39756,3,-0.8686703,
4,2,0.13144,2,-1.213308,
4,2,0.37167,3,-5.349012,
4,2,0.40074,3,11.76722,
4,2,0.66107,3,-7.8628,
